___November_2012_____________ L-OTI(^S^o^N^C) Anomaly vs 1951-1980              
 111  75   41.00   59.00        3.0622
 112  75   43.00   59.00        3.0930
 113  75   45.00   59.00        3.1379
 114  75   47.00   59.00        3.1827
 115  75   49.00   59.00        3.1862
 116  75   51.00   59.00        3.1967
 117  75   53.00   59.00        3.1967
 118  75   55.00   59.00        3.1023
 119  75   57.00   59.00        3.1023
 120  75   59.00   59.00        2.8346
 121  75   61.00   59.00        2.7453
 122  75   63.00   59.00        2.4796
 123  75   65.00   59.00        2.2139
 124  75   67.00   59.00        2.0820
 125  75   69.00   59.00        1.6866
 126  75   71.00   59.00        1.6866
 127  75   73.00   59.00        1.0138
 128  75   75.00   59.00        1.0138
 129  75   77.00   59.00        0.5419
 130  75   79.00   59.00        0.3847
 131  75   81.00   59.00        0.1647
 132  75   83.00   59.00       -0.0552
 133  75   85.00   59.00       -0.1145
 134  75   87.00   59.00       -0.2924
 135  75   89.00   59.00       -0.2924
 136  75   91.00   59.00       -0.4087
 137  75   93.00   59.00       -0.4087
 138  75   95.00   59.00       -0.4033
 139  75   97.00   59.00       -0.4014
 140  75   99.00   59.00       -0.4420
 141  75  101.00   59.00       -0.4825
 142  75  103.00   59.00       -0.4711
 143  75  105.00   59.00       -0.4367
 144  75  107.00   59.00       -0.4367
 145  75  109.00   59.00       -0.2397
 146  75  111.00   59.00       -0.2397
 147  75  113.00   59.00       -0.0668
 148  75  115.00   59.00       -0.0092
 149  75  117.00   59.00        0.1351
 150  75  119.00   59.00        0.2795
 151  75  121.00   59.00        0.3983
 152  75  123.00   59.00        0.7549
 153  75  125.00   59.00        0.7549
 154  75  127.00   59.00        1.4190
 155  75  129.00   59.00        1.4190
 156  75  131.00   59.00        1.9164
 157  75  133.00   59.00        2.0822
 158  75  135.00   59.00        2.4360
 159  75  137.00   59.00        2.7898
 160  75  139.00   59.00        2.9946
 161  75  141.00   59.00        3.6092
 162  75  143.00   59.00        3.6092
 163  75  145.00   59.00        4.5494
 164  75  147.00   59.00        4.5494
 165  75  149.00   59.00        3.4287
 166  75  151.00   59.00        3.0552
 167  75  153.00   59.00        3.2189
 168  75  155.00   59.00        3.3827
 169  75  157.00   59.00        4.1237
 170  75  159.00   59.00        6.3467
 171  75  161.00   59.00        6.3467
 172  75  163.00   59.00        3.8362
 173  75  165.00   59.00        3.8362
 174  75  167.00   59.00        3.6541
 175  75  169.00   59.00        3.5934
 176  75  171.00   59.00        2.5585
 177  75  173.00   59.00        1.5236
 178  75  175.00   59.00        1.3734
 179  75  177.00   59.00        0.9228
 180  75  179.00   59.00        0.9228
   1  76 -179.00   61.00        0.4500
   2  76 -177.00   61.00        0.4500
   3  76 -175.00   61.00        0.3035
   4  76 -173.00   61.00        0.2546
   5  76 -171.00   61.00       -0.1746
   6  76 -169.00   61.00       -0.6038
   7  76 -167.00   61.00       -0.8829
   8  76 -165.00   61.00       -1.7202
   9  76 -163.00   61.00       -1.7202
  10  76 -161.00   61.00       -2.4733
  11  76 -159.00   61.00       -2.4733
  12  76 -157.00   61.00       -2.8399
  13  76 -155.00   61.00       -2.9621
  14  76 -153.00   61.00       -3.1743
  15  76 -151.00   61.00       -3.3865
  16  76 -149.00   61.00       -3.4623
  17  76 -147.00   61.00       -3.6896
  18  76 -145.00   61.00       -3.6896
  19  76 -143.00   61.00       -0.8746
  20  76 -141.00   61.00       -0.8746
  21  76 -139.00   61.00       -3.0663
  22  76 -137.00   61.00       -3.7968
  23  76 -135.00   61.00       -3.7923
  24  76 -133.00   61.00       -3.7879
  25  76 -131.00   61.00       -3.7378
  26  76 -129.00   61.00       -3.5875
  27  76 -127.00   61.00       -3.5875
  28  76 -125.00   61.00       -3.1685
  29  76 -123.00   61.00       -3.1685
  30  76 -121.00   61.00       -3.0154
  31  76 -119.00   61.00       -2.9644
  32  76 -117.00   61.00       -2.7691
  33  76 -115.00   61.00       -2.5737
  34  76 -113.00   61.00       -2.4877
  35  76 -111.00   61.00       -2.2297
  36  76 -109.00   61.00       -2.2297
  37  76 -107.00   61.00       -1.9191
  38  76 -105.00   61.00       -1.9191
  39  76 -103.00   61.00       -1.5366
  40  76 -101.00   61.00       -1.4090
  41  76  -99.00   61.00       -1.1776
  42  76  -97.00   61.00       -0.9461
  43  76  -95.00   61.00       -0.8195
  44  76  -93.00   61.00       -0.4395
  45  76  -91.00   61.00       -0.4395
  46  76  -89.00   61.00        0.2642
  47  76  -87.00   61.00        0.2642
  48  76  -85.00   61.00        0.8220
  49  76  -83.00   61.00        1.0079
  50  76  -81.00   61.00        1.3340
  51  76  -79.00   61.00        1.6600
  52  76  -77.00   61.00        1.7859
  53  76  -75.00   61.00        2.1635
  54  76  -73.00   61.00        2.1635
  55  76  -71.00   61.00        2.1487
  56  76  -69.00   61.00        2.1487
  57  76  -67.00   61.00        1.9667
  58  76  -65.00   61.00        1.9060
  59  76  -63.00   61.00        1.6936
  60  76  -61.00   61.00        1.4813
  61  76  -59.00   61.00        1.4619
  62  76  -57.00   61.00        1.4039
  63  76  -55.00   61.00        1.4039
  64  76  -53.00   61.00        1.1023
  65  76  -51.00   61.00        1.1023
  66  76  -49.00   61.00        0.6666
  67  76  -47.00   61.00        0.5214
  68  76  -45.00   61.00        0.5012
  69  76  -43.00   61.00        0.4811
  70  76  -41.00   61.00        0.4521
  71  76  -39.00   61.00        0.3650
  72  76  -37.00   61.00        0.3650
  73  76  -35.00   61.00        0.1995
  74  76  -33.00   61.00        0.1995
  75  76  -31.00   61.00        0.4395
  76  76  -29.00   61.00        0.5195
  77  76  -27.00   61.00        0.5525
  78  76  -25.00   61.00        0.5855
  79  76  -23.00   61.00        0.5402
  80  76  -21.00   61.00        0.4042
  81  76  -19.00   61.00        0.4042
  82  76  -17.00   61.00        0.3680
  83  76  -15.00   61.00        0.3680
  84  76  -13.00   61.00        0.3636
  85  76  -11.00   61.00        0.3621
  86  76   -9.00   61.00        0.3481
  87  76   -7.00   61.00        0.3341
  88  76   -5.00   61.00        0.4205
  89  76   -3.00   61.00        0.6799
  90  76   -1.00   61.00        0.6799
  91  76    1.00   61.00        0.2135
  92  76    3.00   61.00        0.2135
  93  76    5.00   61.00        1.0936
  94  76    7.00   61.00        1.3870
  95  76    9.00   61.00        1.5491
  96  76   11.00   61.00        1.7113
  97  76   13.00   61.00        1.7831
  98  76   15.00   61.00        1.9984
  99  76   17.00   61.00        1.9984
 100  76   19.00   61.00        1.3463
 101  76   21.00   61.00        1.3463
 102  76   23.00   61.00        2.2411
 103  76   25.00   61.00        2.5394
 104  76   27.00   61.00        2.6508
 105  76   29.00   61.00        2.7623
 106  76   31.00   61.00        2.7874
 107  76   33.00   61.00        2.8628
 108  76   35.00   61.00        2.8628
 109  76   37.00   61.00        2.9253
 110  76   39.00   61.00        2.9253
 111  76   41.00   61.00        2.9756
 112  76   43.00   61.00        2.9923
 113  76   45.00   61.00        3.0165
 114  76   47.00   61.00        3.0406
 115  76   49.00   61.00        3.0422
 116  76   51.00   61.00        3.0472
 117  76   53.00   61.00        3.0472
 118  76   55.00   61.00        2.9790
 119  76   57.00   61.00        2.9790
 120  76   59.00   61.00        2.7191
 121  76   61.00   61.00        2.6325
 122  76   63.00   61.00        2.4218
 123  76   65.00   61.00        2.2111
 124  76   67.00   61.00        2.0836
 125  76   69.00   61.00        1.7009
 126  76   71.00   61.00        1.7009
 127  76   73.00   61.00        0.9927
 128  76   75.00   61.00        0.9927
 129  76   77.00   61.00        0.4161
 130  76   79.00   61.00        0.2239
 131  76   81.00   61.00       -0.0363
 132  76   83.00   61.00       -0.2964
 133  76   85.00   61.00       -0.3948
 134  76   87.00   61.00       -0.6900
 135  76   89.00   61.00       -0.6900
 136  76   91.00   61.00       -0.8014
 137  76   93.00   61.00       -0.8014
 138  76   95.00   61.00       -0.6594
 139  76   97.00   61.00       -0.6121
 140  76   99.00   61.00       -0.5536
 141  76  101.00   61.00       -0.4951
 142  76  103.00   61.00       -0.4663
 143  76  105.00   61.00       -0.3800
 144  76  107.00   61.00       -0.3800
 145  76  109.00   61.00       -0.1394
 146  76  111.00   61.00       -0.1394
 147  76  113.00   61.00        0.0443
 148  76  115.00   61.00        0.1055
 149  76  117.00   61.00        0.2542
 150  76  119.00   61.00        0.4028
 151  76  121.00   61.00        0.5365
 152  76  123.00   61.00        0.9375
 153  76  125.00   61.00        0.9375
 154  76  127.00   61.00        1.5426
 155  76  129.00   61.00        1.5426
 156  76  131.00   61.00        2.0604
 157  76  133.00   61.00        2.2330
 158  76  135.00   61.00        2.6351
 159  76  137.00   61.00        3.0371
 160  76  139.00   61.00        3.2900
 161  76  141.00   61.00        4.0485
 162  76  143.00   61.00        4.0485
 163  76  145.00   61.00        5.1495
 164  76  147.00   61.00        5.1495
 165  76  149.00   61.00        5.9194
 166  76  151.00   61.00        6.1760
 167  76  153.00   61.00        6.4932
 168  76  155.00   61.00        6.8103
 169  76  157.00   61.00        6.8744
 170  76  159.00   61.00        7.0666
 171  76  161.00   61.00        7.0666
 172  76  163.00   61.00        7.2018
 173  76  165.00   61.00        7.2018
 174  76  167.00   61.00        7.0286
 175  76  169.00   61.00        6.9708
 176  76  171.00   61.00        4.6978
 177  76  173.00   61.00        2.4248
 178  76  175.00   61.00        2.2343
 179  76  177.00   61.00        1.6626
 180  76  179.00   61.00        1.6626
   1  77 -179.00   63.00        0.5659
   2  77 -177.00   63.00        0.5659
   3  77 -175.00   63.00        1.2686
   4  77 -173.00   63.00        1.5028
   5  77 -171.00   63.00        0.6529
   6  77 -169.00   63.00       -0.1970
   7  77 -167.00   63.00       -0.5124
   8  77 -165.00   63.00       -1.4588
   9  77 -163.00   63.00       -1.4588
  10  77 -161.00   63.00       -2.3528
  11  77 -159.00   63.00       -2.3528
  12  77 -157.00   63.00       -2.7907
  13  77 -155.00   63.00       -2.9366
  14  77 -153.00   63.00       -3.1425
  15  77 -151.00   63.00       -3.3484
  16  77 -149.00   63.00       -3.4630
  17  77 -147.00   63.00       -3.8069
  18  77 -145.00   63.00       -3.8069
  19  77 -143.00   63.00       -4.0408
  20  77 -141.00   63.00       -4.0408
  21  77 -139.00   63.00       -4.1071
  22  77 -137.00   63.00       -4.1292
  23  77 -135.00   63.00       -4.1047
  24  77 -133.00   63.00       -4.0802
  25  77 -131.00   63.00       -4.0425
  26  77 -129.00   63.00       -3.9295
  27  77 -127.00   63.00       -3.9295
  28  77 -125.00   63.00       -3.4775
  29  77 -123.00   63.00       -3.4775
  30  77 -121.00   63.00       -3.0792
  31  77 -119.00   63.00       -2.9465
  32  77 -117.00   63.00       -2.5732
  33  77 -115.00   63.00       -2.1999
  34  77 -113.00   63.00       -2.1126
  35  77 -111.00   63.00       -1.8509
  36  77 -109.00   63.00       -1.8509
  37  77 -107.00   63.00       -1.3823
  38  77 -105.00   63.00       -1.3823
  39  77 -103.00   63.00       -0.9085
  40  77 -101.00   63.00       -0.7506
  41  77  -99.00   63.00       -0.4879
  42  77  -97.00   63.00       -0.2252
  43  77  -95.00   63.00       -0.1211
  44  77  -93.00   63.00        0.1911
  45  77  -91.00   63.00        0.1911
  46  77  -89.00   63.00        0.7189
  47  77  -87.00   63.00        0.7189
  48  77  -85.00   63.00        1.1296
  49  77  -83.00   63.00        1.2665
  50  77  -81.00   63.00        1.5231
  51  77  -79.00   63.00        1.7798
  52  77  -77.00   63.00        1.8730
  53  77  -75.00   63.00        2.1527
  54  77  -73.00   63.00        2.1527
  55  77  -71.00   63.00        2.0930
  56  77  -69.00   63.00        2.0930
  57  77  -67.00   63.00        1.9061
  58  77  -65.00   63.00        1.8438
  59  77  -63.00   63.00        1.6525
  60  77  -61.00   63.00        1.4612
  61  77  -59.00   63.00        1.3755
  62  77  -57.00   63.00        1.1186
  63  77  -55.00   63.00        1.1186
  64  77  -53.00   63.00        0.8696
  65  77  -51.00   63.00        0.8696
  66  77  -49.00   63.00        0.6379
  67  77  -47.00   63.00        0.5607
  68  77  -45.00   63.00        0.4971
  69  77  -43.00   63.00        0.4335
  70  77  -41.00   63.00        0.4009
  71  77  -39.00   63.00        0.3032
  72  77  -37.00   63.00        0.3032
  73  77  -35.00   63.00        0.1613
  74  77  -33.00   63.00        0.1613
  75  77  -31.00   63.00        0.4332
  76  77  -29.00   63.00        0.5238
  77  77  -27.00   63.00        0.5661
  78  77  -25.00   63.00        0.6083
  79  77  -23.00   63.00        0.4440
  80  77  -21.00   63.00       -0.0492
  81  77  -19.00   63.00       -0.0492
  82  77  -17.00   63.00        0.4279
  83  77  -15.00   63.00        0.4279
  84  77  -13.00   63.00        0.4515
  85  77  -11.00   63.00        0.4594
  86  77   -9.00   63.00        0.4776
  87  77   -7.00   63.00        0.4958
  88  77   -5.00   63.00        0.5483
  89  77   -3.00   63.00        0.7058
  90  77   -1.00   63.00        0.7058
  91  77    1.00   63.00        0.4905
  92  77    3.00   63.00        0.4905
  93  77    5.00   63.00        1.2806
  94  77    7.00   63.00        1.5439
  95  77    9.00   63.00        1.7055
  96  77   11.00   63.00        1.8671
  97  77   13.00   63.00        1.9331
  98  77   15.00   63.00        2.1311
  99  77   17.00   63.00        2.1311
 100  77   19.00   63.00        2.3728
 101  77   21.00   63.00        2.3728
 102  77   23.00   63.00        2.5409
 103  77   25.00   63.00        2.5969
 104  77   27.00   63.00        2.6755
 105  77   29.00   63.00        2.7540
 106  77   31.00   63.00        2.7701
 107  77   33.00   63.00        2.8184
 108  77   35.00   63.00        2.8184
 109  77   37.00   63.00        2.8720
 110  77   39.00   63.00        2.8720
 111  77   41.00   63.00        2.8898
 112  77   43.00   63.00        2.8958
 113  77   45.00   63.00        2.8951
 114  77   47.00   63.00        2.8944
 115  77   49.00   63.00        2.8947
 116  77   51.00   63.00        2.8953
 117  77   53.00   63.00        2.8953
 118  77   55.00   63.00        2.8082
 119  77   57.00   63.00        2.8082
 120  77   59.00   63.00        2.5850
 121  77   61.00   63.00        2.5106
 122  77   63.00   63.00        2.3150
 123  77   65.00   63.00        2.1193
 124  77   67.00   63.00        1.9855
 125  77   69.00   63.00        1.5841
 126  77   71.00   63.00        1.5841
 127  77   73.00   63.00        0.8995
 128  77   75.00   63.00        0.8995
 129  77   77.00   63.00        0.2668
 130  77   79.00   63.00        0.0559
 131  77   81.00   63.00       -0.2336
 132  77   83.00   63.00       -0.5230
 133  77   85.00   63.00       -0.6420
 134  77   87.00   63.00       -0.9990
 135  77   89.00   63.00       -0.9990
 136  77   91.00   63.00       -1.1299
 137  77   93.00   63.00       -1.1299
 138  77   95.00   63.00       -0.9337
 139  77   97.00   63.00       -0.8683
 140  77   99.00   63.00       -0.7231
 141  77  101.00   63.00       -0.5779
 142  77  103.00   63.00       -0.5098
 143  77  105.00   63.00       -0.3055
 144  77  107.00   63.00       -0.3055
 145  77  109.00   63.00       -0.0273
 146  77  111.00   63.00       -0.0273
 147  77  113.00   63.00        0.2432
 148  77  115.00   63.00        0.3334
 149  77  117.00   63.00        0.4714
 150  77  119.00   63.00        0.6094
 151  77  121.00   63.00        0.7411
 152  77  123.00   63.00        1.1359
 153  77  125.00   63.00        1.1359
 154  77  127.00   63.00        1.7111
 155  77  129.00   63.00        1.7111
 156  77  131.00   63.00        2.2829
 157  77  133.00   63.00        2.4735
 158  77  135.00   63.00        2.9602
 159  77  137.00   63.00        3.4469
 160  77  139.00   63.00        3.7364
 161  77  141.00   63.00        4.6050
 162  77  143.00   63.00        4.6050
 163  77  145.00   63.00        5.7987
 164  77  147.00   63.00        5.7987
 165  77  149.00   63.00        6.5296
 166  77  151.00   63.00        6.7733
 167  77  153.00   63.00        7.0997
 168  77  155.00   63.00        7.4261
 169  77  157.00   63.00        7.4777
 170  77  159.00   63.00        7.6325
 171  77  161.00   63.00        7.6325
 172  77  163.00   63.00        7.5741
 173  77  165.00   63.00        7.5741
 174  77  167.00   63.00        7.2801
 175  77  169.00   63.00        7.1821
 176  77  171.00   63.00        6.7766
 177  77  173.00   63.00        6.3712
 178  77  175.00   63.00        6.0058
 179  77  177.00   63.00        4.9096
 180  77  179.00   63.00        4.9096
   1  78 -179.00   65.00        2.4175
   2  78 -177.00   65.00        2.4175
   3  78 -175.00   65.00        2.5237
   4  78 -173.00   65.00        2.5591
   5  78 -171.00   65.00        1.0948
   6  78 -169.00   65.00       -0.3695
   7  78 -167.00   65.00       -0.4171
   8  78 -165.00   65.00       -0.5602
   9  78 -163.00   65.00       -0.5602
  10  78 -161.00   65.00       -2.4044
  11  78 -159.00   65.00       -2.4044
  12  78 -157.00   65.00       -2.4706
  13  78 -155.00   65.00       -2.4927
  14  78 -153.00   65.00       -2.9733
  15  78 -151.00   65.00       -3.4540
  16  78 -149.00   65.00       -3.4713
  17  78 -147.00   65.00       -3.5233
  18  78 -145.00   65.00       -3.5233
  19  78 -143.00   65.00       -4.0559
  20  78 -141.00   65.00       -4.0559
  21  78 -139.00   65.00       -4.0659
  22  78 -137.00   65.00       -4.0692
  23  78 -135.00   65.00       -4.0673
  24  78 -133.00   65.00       -4.0654
  25  78 -131.00   65.00       -4.0597
  26  78 -129.00   65.00       -4.0426
  27  78 -127.00   65.00       -4.0426
  28  78 -125.00   65.00       -2.8058
  29  78 -123.00   65.00       -2.8058
  30  78 -121.00   65.00       -2.7456
  31  78 -119.00   65.00       -2.7255
  32  78 -117.00   65.00       -1.8928
  33  78 -115.00   65.00       -1.0600
  34  78 -113.00   65.00       -1.0469
  35  78 -111.00   65.00       -1.0073
  36  78 -109.00   65.00       -1.0073
  37  78 -107.00   65.00        0.0046
  38  78 -105.00   65.00        0.0046
  39  78 -103.00   65.00        0.0763
  40  78 -101.00   65.00        0.1001
  41  78  -99.00   65.00        0.4068
  42  78  -97.00   65.00        0.7134
  43  78  -95.00   65.00        0.7291
  44  78  -93.00   65.00        0.7763
  45  78  -91.00   65.00        0.7763
  46  78  -89.00   65.00        1.4202
  47  78  -87.00   65.00        1.4202
  48  78  -85.00   65.00        1.4823
  49  78  -83.00   65.00        1.5030
  50  78  -81.00   65.00        1.7438
  51  78  -79.00   65.00        1.9845
  52  78  -77.00   65.00        1.9986
  53  78  -75.00   65.00        2.0409
  54  78  -73.00   65.00        2.0409
  55  78  -71.00   65.00        1.8752
  56  78  -69.00   65.00        1.8752
  57  78  -67.00   65.00        1.8469
  58  78  -65.00   65.00        1.8375
  59  78  -63.00   65.00        1.5050
  60  78  -61.00   65.00        1.1726
  61  78  -59.00   65.00        1.1596
  62  78  -57.00   65.00        1.1208
  63  78  -55.00   65.00        1.1208
  64  78  -53.00   65.00        0.6723
  65  78  -51.00   65.00        0.6723
  66  78  -49.00   65.00        0.6373
  67  78  -47.00   65.00        0.6256
  68  78  -45.00   65.00        0.4882
  69  78  -43.00   65.00        0.3507
  70  78  -41.00   65.00        0.3458
  71  78  -39.00   65.00        0.3311
  72  78  -37.00   65.00        0.3311
  73  78  -35.00   65.00        0.4470
  74  78  -33.00   65.00        0.4470
  75  78  -31.00   65.00        0.4881
  76  78  -29.00   65.00        0.5018
  77  78  -27.00   65.00        0.2845
  78  78  -25.00   65.00        0.0671
  79  78  -23.00   65.00        0.0423
  80  78  -21.00   65.00       -0.0323
  81  78  -19.00   65.00       -0.0323
  82  78  -17.00   65.00        0.2399
  83  78  -15.00   65.00        0.2399
  84  78  -13.00   65.00        0.2435
  85  78  -11.00   65.00        0.2447
  86  78   -9.00   65.00        0.4905
  87  78   -7.00   65.00        0.7364
  88  78   -5.00   65.00        0.7443
  89  78   -3.00   65.00        0.7681
  90  78   -1.00   65.00        0.7681
  91  78    1.00   65.00        0.6795
  92  78    3.00   65.00        0.6795
  93  78    5.00   65.00        0.7990
  94  78    7.00   65.00        0.8388
  95  78    9.00   65.00        1.4758
  96  78   11.00   65.00        2.1128
  97  78   13.00   65.00        2.1228
  98  78   15.00   65.00        2.1527
  99  78   17.00   65.00        2.1527
 100  78   19.00   65.00        2.5126
 101  78   21.00   65.00        2.5126
 102  78   23.00   65.00        2.5380
 103  78   25.00   65.00        2.5465
 104  78   27.00   65.00        2.6507
 105  78   29.00   65.00        2.7550
 106  78   31.00   65.00        2.7574
 107  78   33.00   65.00        2.7647
 108  78   35.00   65.00        2.7647
 109  78   37.00   65.00        2.8346
 110  78   39.00   65.00        2.8346
 111  78   41.00   65.00        2.8373
 112  78   43.00   65.00        2.8382
 113  78   45.00   65.00        2.8095
 114  78   47.00   65.00        2.7807
 115  78   49.00   65.00        2.7807
 116  78   51.00   65.00        2.7808
 117  78   53.00   65.00        2.7808
 118  78   55.00   65.00        2.5498
 119  78   57.00   65.00        2.5498
 120  78   59.00   65.00        2.5160
 121  78   61.00   65.00        2.5048
 122  78   63.00   65.00        2.1618
 123  78   65.00   65.00        1.8188
 124  78   67.00   65.00        1.7985
 125  78   69.00   65.00        1.7379
 126  78   71.00   65.00        1.7379
 127  78   73.00   65.00        0.3961
 128  78   75.00   65.00        0.3961
 129  78   77.00   65.00        0.3004
 130  78   79.00   65.00        0.2686
 131  78   81.00   65.00       -0.3313
 132  78   83.00   65.00       -0.9312
 133  78   85.00   65.00       -0.9492
 134  78   87.00   65.00       -1.0031
 135  78   89.00   65.00       -1.0031
 136  78   91.00   65.00       -1.0384
 137  78   93.00   65.00       -1.0384
 138  78   95.00   65.00       -1.0087
 139  78   97.00   65.00       -0.9988
 140  78   99.00   65.00       -0.6024
 141  78  101.00   65.00       -0.2059
 142  78  103.00   65.00       -0.1956
 143  78  105.00   65.00       -0.1647
 144  78  107.00   65.00       -0.1647
 145  78  109.00   65.00        0.5366
 146  78  111.00   65.00        0.5366
 147  78  113.00   65.00        0.5775
 148  78  115.00   65.00        0.5911
 149  78  117.00   65.00        0.8890
 150  78  119.00   65.00        1.1869
 151  78  121.00   65.00        1.2068
 152  78  123.00   65.00        1.2664
 153  78  125.00   65.00        1.2664
 154  78  127.00   65.00        2.4443
 155  78  129.00   65.00        2.4443
 156  78  131.00   65.00        2.5308
 157  78  133.00   65.00        2.5596
 158  78  135.00   65.00        3.4689
 159  78  137.00   65.00        4.3783
 160  78  139.00   65.00        4.4221
 161  78  141.00   65.00        4.5533
 162  78  143.00   65.00        4.5533
 163  78  145.00   65.00        6.6498
 164  78  147.00   65.00        6.6498
 165  78  149.00   65.00        6.7603
 166  78  151.00   65.00        6.7971
 167  78  153.00   65.00        7.3389
 168  78  155.00   65.00        7.8807
 169  78  157.00   65.00        7.8885
 170  78  159.00   65.00        7.9119
 171  78  161.00   65.00        7.9119
 172  78  163.00   65.00        7.4728
 173  78  165.00   65.00        7.4728
 174  78  167.00   65.00        7.4284
 175  78  169.00   65.00        7.4136
 176  78  171.00   65.00        6.6338
 177  78  173.00   65.00        5.8540
 178  78  175.00   65.00        5.7988
 179  78  177.00   65.00        5.6331
 180  78  179.00   65.00        5.6331
   1  79 -179.00   67.00        2.9446
   2  79 -177.00   67.00        2.9446
   3  79 -175.00   67.00        2.9446
   4  79 -173.00   67.00        2.9446
   5  79 -171.00   67.00        1.4922
   6  79 -169.00   67.00        0.0398
   7  79 -167.00   67.00        0.0398
   8  79 -165.00   67.00        0.0398
   9  79 -163.00   67.00        0.0398
  10  79 -161.00   67.00       -2.0983
  11  79 -159.00   67.00       -2.0983
  12  79 -157.00   67.00       -2.0983
  13  79 -155.00   67.00       -2.0983
  14  79 -153.00   67.00       -2.6581
  15  79 -151.00   67.00       -3.2180
  16  79 -149.00   67.00       -3.2180
  17  79 -147.00   67.00       -3.2180
  18  79 -145.00   67.00       -3.2180
  19  79 -143.00   67.00       -3.7100
  20  79 -141.00   67.00       -3.7100
  21  79 -139.00   67.00       -3.7100
  22  79 -137.00   67.00       -3.7100
  23  79 -135.00   67.00       -3.6492
  24  79 -133.00   67.00       -3.5884
  25  79 -131.00   67.00       -3.5884
  26  79 -129.00   67.00       -3.5884
  27  79 -127.00   67.00       -3.5884
  28  79 -125.00   67.00       -1.8374
  29  79 -123.00   67.00       -1.8374
  30  79 -121.00   67.00       -1.8374
  31  79 -119.00   67.00       -1.8374
  32  79 -117.00   67.00       -0.7645
  33  79 -115.00   67.00        0.3083
  34  79 -113.00   67.00        0.3083
  35  79 -111.00   67.00        0.3083
  36  79 -109.00   67.00        0.3083
  37  79 -107.00   67.00        1.2460
  38  79 -105.00   67.00        1.2460
  39  79 -103.00   67.00        1.2460
  40  79 -101.00   67.00        1.2460
  41  79  -99.00   67.00        1.4344
  42  79  -97.00   67.00        1.6229
  43  79  -95.00   67.00        1.6229
  44  79  -93.00   67.00        1.6229
  45  79  -91.00   67.00        1.6229
  46  79  -89.00   67.00        1.9070
  47  79  -87.00   67.00        1.9070
  48  79  -85.00   67.00        1.9070
  49  79  -83.00   67.00        1.9070
  50  79  -81.00   67.00        1.9832
  51  79  -79.00   67.00        2.0595
  52  79  -77.00   67.00        2.0595
  53  79  -75.00   67.00        2.0595
  54  79  -73.00   67.00        2.0595
  55  79  -71.00   67.00        1.7132
  56  79  -69.00   67.00        1.7132
  57  79  -67.00   67.00        1.7132
  58  79  -65.00   67.00        1.7132
  59  79  -63.00   67.00        1.3966
  60  79  -61.00   67.00        1.0800
  61  79  -59.00   67.00        1.0800
  62  79  -57.00   67.00        1.0800
  63  79  -55.00   67.00        1.0800
  64  79  -53.00   67.00        0.6895
  65  79  -51.00   67.00        0.6895
  66  79  -49.00   67.00        0.6895
  67  79  -47.00   67.00        0.6895
  68  79  -45.00   67.00        0.5009
  69  79  -43.00   67.00        0.3123
  70  79  -41.00   67.00        0.3123
  71  79  -39.00   67.00        0.3123
  72  79  -37.00   67.00        0.3123
  73  79  -35.00   67.00        0.3455
  74  79  -33.00   67.00        0.3455
  75  79  -31.00   67.00        0.3455
  76  79  -29.00   67.00        0.3455
  77  79  -27.00   67.00        0.1918
  78  79  -25.00   67.00        0.0382
  79  79  -23.00   67.00        0.0382
  80  79  -21.00   67.00        0.0382
  81  79  -19.00   67.00        0.0382
  82  79  -17.00   67.00        0.5862
  83  79  -15.00   67.00        0.5862
  84  79  -13.00   67.00        0.5862
  85  79  -11.00   67.00        0.5862
  86  79   -9.00   67.00        0.6691
  87  79   -7.00   67.00        0.7521
  88  79   -5.00   67.00        0.7521
  89  79   -3.00   67.00        0.7521
  90  79   -1.00   67.00        0.7521
  91  79    1.00   67.00        0.8493
  92  79    3.00   67.00        0.8493
  93  79    5.00   67.00        0.8493
  94  79    7.00   67.00        0.8493
  95  79    9.00   67.00        1.5414
  96  79   11.00   67.00        2.2334
  97  79   13.00   67.00        2.2334
  98  79   15.00   67.00        2.2334
  99  79   17.00   67.00        2.2334
 100  79   19.00   67.00        2.5680
 101  79   21.00   67.00        2.5680
 102  79   23.00   67.00        2.5680
 103  79   25.00   67.00        2.5680
 104  79   27.00   67.00        2.6564
 105  79   29.00   67.00        2.7449
 106  79   31.00   67.00        2.7449
 107  79   33.00   67.00        2.7449
 108  79   35.00   67.00        2.7449
 109  79   37.00   67.00        2.7943
 110  79   39.00   67.00        2.7943
 111  79   41.00   67.00        2.7943
 112  79   43.00   67.00        2.7943
 113  79   45.00   67.00        2.7475
 114  79   47.00   67.00        2.7007
 115  79   49.00   67.00        2.7007
 116  79   51.00   67.00        2.7007
 117  79   53.00   67.00        2.7007
 118  79   55.00   67.00        2.4248
 119  79   57.00   67.00        2.4248
 120  79   59.00   67.00        2.4248
 121  79   61.00   67.00        2.4248
 122  79   63.00   67.00        2.0634
 123  79   65.00   67.00        1.7020
 124  79   67.00   67.00        1.7020
 125  79   69.00   67.00        1.7020
 126  79   71.00   67.00        1.7020
 127  79   73.00   67.00        0.2611
 128  79   75.00   67.00        0.2611
 129  79   77.00   67.00        0.2611
 130  79   79.00   67.00        0.2611
 131  79   81.00   67.00       -0.3552
 132  79   83.00   67.00       -0.9715
 133  79   85.00   67.00       -0.9715
 134  79   87.00   67.00       -0.9715
